timestamp,flow_rate,pressure,temperature,is_leak,hour,day,month,day_of_week,day_of_year,week_of_year,is_weekend,is_peak_hour,time_of_day,hour_sin,hour_cos,day_sin,day_cos,flow_rate_rolling_mean_3h,flow_rate_rolling_std_3h,flow_rate_rolling_min_3h,flow_rate_rolling_max_3h,flow_rate_rolling_mean_6h,flow_rate_rolling_std_6h,flow_rate_rolling_min_6h,flow_rate_rolling_max_6h,flow_rate_rolling_mean_12h,flow_rate_rolling_std_12h,flow_rate_rolling_min_12h,flow_rate_rolling_max_12h,flow_rate_rolling_mean_24h,flow_rate_rolling_std_24h,flow_rate_rolling_min_24h,flow_rate_rolling_max_24h,flow_rate_lag_1h,flow_rate_lag_2h,flow_rate_lag_3h,flow_rate_lag_6h,flow_rate_lag_12h,flow_rate_lag_24h,flow_rate_diff_1h,flow_rate_diff_2h,flow_rate_pct_change
2025-07-02 10:00:00,208.9991970974932,40.351146956317024,28.327139938470047,False,10,2,7,2,183,27,0,0,morning,0.49999999999999994,-0.8660254037844387,-0.008606996888688009,-0.9999629591162655,229.01845077336066,25.702668748361102,208.9991970974932,258.003042498849,207.39639400575697,37.78052754951491,143.11149634718552,258.003042498849,144.4567090152358,71.4434600876521,64.58190000588797,258.003042498849,161.72108730102738,62.225868417046094,64.58190000588797,258.003042498849,220.05311272373967,258.003042498849,218.94488614652303,108.19778895178877,95.63585600402637,206.37764376772577,-11.053915626246464,-49.00384540135582,-0.05023294371720077
2025-07-02 11:00:00,235.61873082351343,36.067073165625935,25.051055980725177,False,11,2,7,2,183,27,0,0,morning,0.258819045102521,-0.9659258262890682,-0.008606996888688009,-0.9999629591162655,221.55701354824876,13.373338484280879,208.9991970974932,235.61873082351343,222.8142664184783,21.792332595068654,195.2666292207514,258.003042498849,158.37640022270918,71.58870099251911,64.58190000588797,258.003042498849,161.68508000498306,62.18096003249611,64.58190000588797,258.003042498849,208.9991970974932,220.05311272373967,258.003042498849,143.11149634718552,68.58243633383277,236.48290592857737,26.619533726020222,15.565618099773758,0.1273666793734276
2025-07-02 12:00:00,218.9810410058593,42.97172524161258,26.15502646303659,False,12,2,7,2,183,27,0,0,morning,1.2246467991473532e-16,-1.0,-0.008606996888688009,-0.9999629591162655,221.19965630895533,13.447735286843935,208.9991970974932,235.61873082351343,226.76666838266294,17.530665782210786,208.9991970974932,258.003042498849,171.24299530604011,66.9214506939632,74.3562764590674,258.003042498849,161.82551079884362,62.311710228938225,64.58190000588797,258.003042498849,235.61873082351343,208.9991970974932,220.05311272373967,195.2666292207514,64.58190000588797,215.61070195320536,-16.63768981765412,9.981843908366102,-0.07061276393223725
2025-07-02 13:00:00,225.273462898529,38.88656697806484,24.26980699870177,False,13,2,7,2,183,27,0,0,afternoon,-0.2588190451025208,-0.9659258262890683,-0.008606996888688009,-0.9999629591162655,226.62441157596723,8.40071290807622,218.9810410058593,235.61873082351343,227.82143117466396,17.152232809881035,208.9991970974932,258.003042498849,183.81942750932856,60.975063135823106,76.65793830655706,258.003042498849,162.0927641330065,62.58013930154905,64.58190000588797,258.003042498849,218.9810410058593,235.61873082351343,208.9991970974932,218.94488614652303,74.3562764590674,218.85938287862015,6.292421892669694,-10.345267924984427,0.028735007669003387
2025-07-02 14:00:00,227.0397325224968,37.45542042457329,27.64170307994733,False,14,2,7,2,183,27,0,0,afternoon,-0.4999999999999997,-0.8660254037844388,-0.008606996888688009,-0.9999629591162655,223.7647454756284,4.235894053998596,218.9810410058593,227.0397325224968,222.66087951193856,8.954206628154928,208.9991970974932,235.61873082351343,196.35124369399023,51.6961353955941,96.7258040911535,258.003042498849,162.68232447754178,63.1436171527331,64.58190000588797,258.003042498849,225.273462898529,218.9810410058593,235.61873082351343,258.003042498849,76.65793830655706,212.8902842536505,1.766269623967787,8.05869151663748,0.00784055787682103
2025-07-02 15:00:00,231.6045826971062,41.69941924788996,26.47757577466774,False,15,2,7,2,183,27,0,0,afternoon,-0.7071067811865471,-0.7071067811865479,-0.008606996888688009,-0.9999629591162655,227.972592706044,3.2670231966602317,225.273462898529,231.6045826971062,224.58612450749968,9.506198514481136,208.9991970974932,235.61873082351343,207.59114191115293,41.777484709154024,108.19778895178877,258.003042498849,163.3407815044475,63.80060313246226,64.58190000588797,258.003042498849,227.0397325224968,225.273462898529,218.9810410058593,220.05311272373967,96.7258040911535,215.8016140513683,4.564850174609404,6.331119798577191,0.020105952926794846
2025-07-02 16:00:00,177.30342700944902,39.67345881027472,26.14921172213541,False,16,2,7,2,183,27,0,0,afternoon,-0.8660254037844385,-0.5000000000000004,-0.008606996888688009,-0.9999629591162655,211.98258074301734,30.11963216967472,177.30342700944902,231.6045826971062,219.3034961594923,21.340586936689153,177.30342700944902,235.61873082351343,213.3499450826246,29.907861247973983,143.11149634718552,258.003042498849,162.66010345501599,63.549946579043066,64.58190000588797,258.003042498849,231.6045826971062,227.0397325224968,225.273462898529,208.9991970974932,108.19778895178877,193.6397001958058,-54.30115568765717,-49.73630551304777,-0.23445630934977024
2025-07-02 17:00:00,182.58237919588723,44.25009846010168,23.485227195060386,False,17,2,7,2,183,27,0,0,afternoon,-0.9659258262890683,-0.25881904510252063,-0.008606996888688009,-0.9999629591162655,197.1634629674808,29.943444695282913,177.30342700944902,231.6045826971062,210.4641042215546,24.043908600432445,177.30342700944902,231.6045826971062,216.63918532001642,22.808802173465626,177.30342700944902,258.003042498849,163.31372163386735,63.675948041486066,64.58190000588797,258.003042498849,177.30342700944902,231.6045826971062,227.0397325224968,235.61873082351343,143.11149634718552,166.8955429034542,5.278952186438204,-49.02220350121897,0.029773548517801007
2025-07-02 18:00:00,213.3220722327887,43.255395151095925,26.382932160873214,False,18,2,7,2,183,27,0,1,afternoon,-1.0,-1.8369701987210297e-16,-0.008606996888688009,-0.9999629591162655,191.0692928127083,19.45138755939377,177.30342700944902,213.3220722327887,209.52094275937614,23.752221587180887,177.30342700944902,231.6045826971062,218.14380557101956,21.845961811764237,177.30342700944902,258.003042498849,164.09315915761456,64.1881930841856,64.58190000588797,258.003042498849,182.58237919588723,177.30342700944902,231.6045826971062,218.9810410058593,195.2666292207514,194.6155716628555,30.739693036901485,36.01864522333969,0.16836067736811433
2025-07-02 19:00:00,158.24850902915614,48.063361285564405,23.2725653944097,False,19,2,7,2,183,27,0,1,evening,-0.9659258262890684,0.2588190451025203,-0.008606996888688009,-0.9999629591162655,184.717653485944,27.598802296593597,158.24850902915614,213.3220722327887,198.35011711448067,29.842374731197772,158.24850902915614,231.6045826971062,213.0857741445723,27.846180017292156,158.24850902915614,258.003042498849,163.33984238346005,64.14443661810306,64.58190000588797,258.003042498849,213.3220722327887,182.58237919588723,177.30342700944902,225.273462898529,218.94488614652303,176.3281116088647,-55.073563203632574,-24.33387016673109,-0.2581709554346223
2025-07-02 20:00:00,152.38760118142676,46.11896272173816,23.178647851154373,False,20,2,7,2,183,27,0,1,evening,-0.8660254037844386,0.5000000000000001,-0.008606996888688009,-0.9999629591162655,174.65272748112386,33.61660642959407,152.38760118142676,213.3220722327887,185.90809522430234,31.0273171071185,152.38760118142676,231.6045826971062,204.28448736812047,29.02453910793343,152.38760118142676,235.61873082351343,164.8122962214312,63.43731891122866,64.58190000588797,258.003042498849,158.24850902915614,213.3220722327887,182.58237919588723,227.0397325224968,258.003042498849,117.04870907011906,-5.860907847729379,-60.93447105136195,-0.037036101532239685
2025-07-02 21:00:00,94.72924317654896,45.09499455229598,23.282309461182244,False,21,2,7,2,183,27,0,0,evening,-0.7071067811865477,0.7071067811865474,-0.008606996888688009,-0.9999629591162655,135.1217844623773,35.103498455928936,94.72924317654896,158.24850902915614,163.0955386375428,39.79047549245362,94.72924317654896,213.3220722327887,193.84083157252124,42.33151115406398,94.72924317654896,235.61873082351343,164.42529774831738,63.85130343937188,64.58190000588797,258.003042498849,152.38760118142676,158.24850902915614,213.3220722327887,231.6045826971062,220.05311272373967,104.0172065312808,-57.6583580048778,-63.51926585260718,-0.37836646523644657
2025-07-02 22:00:00,79.80800274373759,49.53305578726305,27.33269397248639,False,22,2,7,2,183,27,0,0,evening,-0.5000000000000004,0.8660254037844384,-0.008606996888688009,-0.9999629591162655,108.97494903390445,38.32955294384187,79.80800274373759,152.38760118142676,146.84630125992425,51.12168414816928,79.80800274373759,213.3220722327887,183.07489870970824,53.167292990128594,79.80800274373759,235.61873082351343,163.765803862472,64.66919393504841,64.58190000588797,258.003042498849,94.72924317654896,152.38760118142676,158.24850902915614,177.30342700944902,208.9991970974932,95.63585600402637,-14.921240432811373,-72.57959843768917,-0.15751461673775158
2025-07-02 23:00:00,77.98034355643902,47.80701232246418,30.35426836429236,False,23,2,7,2,183,27,0,0,evening,-0.25881904510252157,0.9659258262890681,-0.008606996888688009,-0.9999629591162655,84.17252982557518,9.187939491921293,77.98034355643902,94.72924317654896,129.41262865334954,54.238340998927114,77.98034355643902,213.3220722327887,169.93836643745206,58.23741452089137,77.98034355643902,231.6045826971062,164.1573833300806,64.09368093899532,64.58190000588797,258.003042498849,79.80800274373759,94.72924317654896,152.38760118142676,182.58237919588723,235.61873082351343,68.58243633383277,-1.8276591872985648,-16.74889962010994,-0.022900700737583324
2025-07-03 00:00:00,75.89521531447022,46.13376656502764,24.82577572666872,False,0,3,7,3,184,27,0,0,night,0.0,1.0,-0.02581844022713239,-0.9996666485105112,77.89452053821562,1.9578050361331683,75.89521531447022,79.80800274373759,106.50815250029645,38.43076063045897,75.89521531447022,158.24850902915614,158.0145476298363,61.82112160072987,75.89521531447022,231.6045826971062,164.6287714679382,63.36697775177362,74.3562764590674,258.003042498849,77.98034355643902,79.80800274373759,94.72924317654896,213.3220722327887,218.9810410058593,64.58190000588797,-2.0851282419688033,-3.912787429267368,-0.026739151776879133
2025-07-03 01:00:00,70.97768169044062,48.28072755950042,26.16981658591286,False,1,3,7,3,184,27,0,0,night,0.25881904510252074,0.9659258262890683,-0.02581844022713239,-0.9996666485105112,74.95108018711663,3.5955335704749167,70.97768169044062,77.98034355643902,91.96301461051053,30.66137784907048,70.97768169044062,152.38760118142676,145.1565658624956,62.601251689181325,70.97768169044062,231.6045826971062,164.4879966859121,63.5796407926793,70.97768169044062,258.003042498849,75.89521531447022,77.98034355643902,79.80800274373759,158.24850902915614,225.273462898529,74.3562764590674,-4.917533624029602,-7.002661865998405,-0.06479372386854565
2025-07-03 02:00:00,85.03354153813099,48.02983618512283,23.836891133039337,False,2,3,7,3,184,27,0,0,night,0.49999999999999994,0.8660254037844387,-0.02581844022713239,-0.9996666485105112,77.30214618101394,7.132768737447697,70.97768169044062,85.03354153813099,80.73733800329457,8.26308055235151,70.97768169044062,94.72924317654896,133.32271661379846,59.03583584933234,70.97768169044062,231.6045826971062,164.83698015389433,63.097748522275936,70.97768169044062,258.003042498849,70.97768169044062,75.89521531447022,77.98034355643902,152.38760118142676,227.0397325224968,76.65793830655706,14.055859847690371,9.13832622366077,0.1980321068951374
2025-07-03 03:00:00,100.71950455392655,46.12447991610261,26.454613186375617,False,3,3,7,3,184,27,0,0,night,0.7071067811865476,0.7071067811865476,-0.02581844022713239,-0.9996666485105112,85.57690926083274,14.87835485436161,70.97768169044062,100.71950455392655,81.73571489952417,10.38196062592757,70.97768169044062,100.71950455392655,122.41562676853347,50.734243400662216,70.97768169044062,213.3220722327887,165.00338433984322,62.91531533374911,70.97768169044062,258.003042498849,85.03354153813099,70.97768169044062,75.89521531447022,94.72924317654896,231.6045826971062,96.7258040911535,15.685963015795565,29.741822863485936,0.1844679491417116
2025-07-03 04:00:00,111.57293175630514,43.18413707604878,26.00196547493069,False,4,3,7,3,184,27,0,0,night,0.8660254037844386,0.5000000000000001,-0.02581844022713239,-0.9996666485105112,99.10865928278754,13.342822982929713,85.03354153813099,111.57293175630514,87.0298697349521,15.857493593034519,70.97768169044062,111.57293175630514,116.93808549743817,47.72882672608676,70.97768169044062,213.3220722327887,165.14401529003138,62.78646064513387,70.97768169044062,258.003042498849,100.71950455392655,85.03354153813099,70.97768169044062,79.80800274373759,177.30342700944902,108.19778895178877,10.853427202378583,26.539390218174148,0.10775894153219867
2025-07-03 05:00:00,146.25621477274663,45.361815416700665,22.45587500206743,False,5,3,7,3,184,27,0,0,night,0.9659258262890683,0.25881904510252074,-0.02581844022713239,-0.9996666485105112,119.51621702765944,23.78486556751554,100.71950455392655,146.25621477274663,98.4091816043367,27.95079285466391,70.97768169044062,146.25621477274663,113.91090512884311,44.20907297290942,70.97768169044062,213.3220722327887,165.27504522442976,62.74174700380317,70.97768169044062,258.003042498849,111.57293175630514,100.71950455392655,85.03354153813099,77.98034355643902,182.58237919588723,143.11149634718552,34.68328301644149,45.536710218820076,0.31085750343278473
2025-07-03 06:00:00,197.57095443462467,44.30380585737348,22.82379940487512,False,6,3,7,3,184,27,0,1,night,1.0,6.123233995736766e-17,-0.02581844022713239,-0.9996666485105112,151.8000336545588,43.2662157114641,111.57293175630514,197.57095443462467,118.68847145769577,46.40024792396427,70.97768169044062,197.57095443462467,112.59831197899611,41.114709113005055,70.97768169044062,197.57095443462467,165.3710587750078,62.791382054668134,70.97768169044062,258.003042498849,146.25621477274663,111.57293175630514,100.71950455392655,75.89521531447022,213.3220722327887,195.2666292207514,51.314739661878036,85.99802267831953,0.3508551054846527
2025-07-03 07:00:00,234.59131563937447,42.315540019657256,25.76938749955309,False,7,3,7,3,184,27,0,1,morning,0.9659258262890683,-0.25881904510252063,-0.02581844022713239,-0.9996666485105112,192.8061616155819,44.35989122208966,146.25621477274663,234.59131563937447,145.95741044918472,59.09398389664512,85.03354153813099,234.59131563937447,118.96021252984764,53.00710026869708,70.97768169044062,234.59131563937447,166.02299333720995,63.44957419964929,70.97768169044062,258.003042498849,197.57095443462467,146.25621477274663,111.57293175630514,70.97768169044062,158.24850902915614,218.94488614652303,37.020361204749804,88.33510086662784,0.18737754904656123
2025-07-03 08:00:00,250.87504591584013,51.51444217617216,27.403578253672844,False,8,3,7,3,184,27,0,1,morning,0.8660254037844387,-0.4999999999999998,-0.02581844022713239,-0.9996666485105112,227.67910532994642,27.31603065382605,197.57095443462467,250.87504591584013,173.59766117880292,63.51784997987662,100.71950455392655,250.87504591584013,127.16749959104874,64.93570084894728,70.97768169044062,250.87504591584013,165.72599347958462,63.01550502429686,70.97768169044062,250.87504591584013,234.59131563937447,197.57095443462467,146.25621477274663,85.03354153813099,152.38760118142676,258.003042498849,16.28373027646566,53.304091481215465,0.06941318450806522
2025-07-03 09:00:00,215.3839130865227,40.78499661175283,26.259754038715208,False,9,3,7,3,184,27,0,0,morning,0.7071067811865476,-0.7071067811865475,-0.02581844022713239,-0.9996666485105112,233.61675821391245,17.76562548881126,215.3839130865227,250.87504591584013,192.70839593423565,53.69568021439149,111.57293175630514,250.87504591584013,137.2220554168799,68.68893235496743,70.97768169044062,250.87504591584013,165.53144349470057,62.84747021692483,70.97768169044062,250.87504591584013,250.87504591584013,234.59131563937447,197.57095443462467,100.71950455392655,94.72924317654896,220.05311272373967,-35.49113282931742,-19.20740255285176,-0.14146936256555176
2025-07-03 10:00:00,210.4214761486008,41.26847037234993,24.66254331364944,False,10,3,7,3,184,27,0,0,morning,0.49999999999999994,-0.8660254037844387,-0.02581844022713239,-0.9996666485105112,225.5601450503212,22.063308896536732,210.4214761486008,250.87504591584013,209.1831533329516,36.10654855746809,146.25621477274663,250.87504591584013,148.10651153395182,69.11123368773622,70.97768169044062,250.87504591584013,165.59070512183004,62.8908954954915,70.97768169044062,250.87504591584013,215.3839130865227,250.87504591584013,234.59131563937447,111.57293175630514,79.80800274373759,208.9991970974932,-4.962436937921922,-40.453569767239344,-0.023039960908911694
2025-07-03 11:00:00,220.75386630645264,43.52108725580091,21.51638385534937,False,11,3,7,3,184,27,0,0,morning,0.258819045102521,-0.9659258262890682,-0.02581844022713239,-0.9996666485105112,215.51975184719205,5.167534297921145,210.4214761486008,220.75386630645264,221.59942858856925,18.80166321621452,197.57095443462467,250.87504591584013,160.00430509645295,68.22506714784681,70.97768169044062,250.87504591584013,164.9713357669525,62.24109227687679,70.97768169044062,250.87504591584013,210.4214761486008,215.3839130865227,250.87504591584013,146.25621477274663,77.98034355643902,235.61873082351343,10.332390157851847,5.369953219929926,0.04910330612144853
2025-07-03 12:00:00,224.0930330916576,44.56220013631922,27.86257587999443,False,12,3,7,3,184,27,0,0,morning,1.2246467991473532e-16,-1.0,-0.02581844022713239,-0.9996666485105112,218.42279184890367,7.127643257542168,210.4214761486008,224.0930330916576,226.0197750314081,14.690993265824531,210.4214761486008,250.87504591584013,172.35412324455191,64.95037800520316,70.97768169044062,250.87504591584013,165.1843354371941,62.442380410911206,70.97768169044062,250.87504591584013,220.75386630645264,210.4214761486008,215.3839130865227,197.57095443462467,75.89521531447022,218.9810410058593,3.3391667852049522,13.6715569430568,0.015126198426665294
2025-07-03 13:00:00,227.3860037256641,38.939599918565385,25.174732776892625,False,13,3,7,3,184,27,0,0,afternoon,-0.2588190451025208,-0.9659258262890683,-0.02581844022713239,-0.9996666485105112,224.07763437459144,3.31609552443653,220.75386630645264,227.3860037256641,224.81888971245633,14.13413552247081,210.4214761486008,250.87504591584013,185.38815008082054,58.08830451327528,85.03354153813099,250.87504591584013,165.27235797165807,62.5321928878545,70.97768169044062,250.87504591584013,224.0930330916576,220.75386630645264,210.4214761486008,234.59131563937447,70.97768169044062,225.273462898529,3.292970634006508,6.63213741921146,0.014694658680707962
2025-07-03 14:00:00,218.6054466930147,39.61492662253181,27.468686579632084,False,14,3,7,3,184,27,0,0,afternoon,-0.4999999999999997,-0.8660254037844388,-0.02581844022713239,-0.9996666485105112,223.36149450344547,4.435753259642742,218.6054466930147,227.3860037256641,219.44062317531873,6.082730098099064,210.4214761486008,227.3860037256641,196.51914217706084,49.23257961535432,100.71950455392655,250.87504591584013,164.92092939542965,62.192748820296835,70.97768169044062,250.87504591584013,227.3860037256641,224.0930330916576,220.75386630645264,250.87504591584013,85.03354153813099,227.0397325224968,-8.780557032649398,-5.48758639864289,-0.038615204492722155
2025-07-03 15:00:00,213.78954675753036,35.73509490215066,25.11472422726753,False,15,3,7,3,184,27,0,0,afternoon,-0.7071067811865471,-0.7071067811865479,-0.02581844022713239,-0.9996666485105112,219.92699905873636,6.893894836236164,213.78954675753036,227.3860037256641,219.17489545382,6.325379480077193,210.4214761486008,227.3860037256641,205.9416456940278,38.98438998406506,111.57293175630514,250.87504591584013,164.17863623128065,61.464299393965085,70.97768169044062,250.87504591584013,218.6054466930147,227.3860037256641,224.0930330916576,215.3839130865227,100.71950455392655,231.6045826971062,-4.815899935484339,-13.596456968133737,-0.022030100385592166
2025-07-03 16:00:00,182.4010346236851,45.93724827320442,23.198177442215165,False,16,3,7,3,184,27,0,0,afternoon,-0.8660254037844385,-0.5000000000000004,-0.02581844022713239,-0.9996666485105112,204.93200935807673,19.660413014697703,182.4010346236851,218.6054466930147,214.50482186633405,16.40054325186119,182.4010346236851,227.3860037256641,211.84398759964282,26.880651720965744,146.25621477274663,250.87504591584013,164.39103654854048,61.5204085036611,70.97768169044062,250.87504591584013,213.78954675753036,218.6054466930147,227.3860037256641,210.4214761486008,111.57293175630514,177.30342700944902,-31.388512133845268,-36.20441206932961,-0.14681967668627216
2025-07-03 17:00:00,186.43707084273927,41.75331052438017,23.43515713258125,False,17,3,7,3,184,27,0,0,afternoon,-0.9659258262890683,-0.25881904510252063,-0.02581844022713239,-0.9996666485105112,194.20921740798494,17.07672012325215,182.4010346236851,213.78954675753036,208.78535595571518,19.48005874771626,182.4010346236851,227.3860037256641,215.19239227214223,19.44100052343064,182.4010346236851,250.87504591584013,164.55164870049268,61.574973320612784,70.97768169044062,250.87504591584013,182.4010346236851,213.78954675753036,218.6054466930147,220.75386630645264,146.25621477274663,182.58237919588723,4.036036219054182,-27.352475914791086,0.022127266039806193
2025-07-03 18:00:00,211.6476232339528,43.13256397118523,25.49640812864949,False,18,3,7,3,184,27,0,1,afternoon,-1.0,-1.8369701987210297e-16,-0.02581844022713239,-0.9996666485105112,193.49524290012573,15.849418946078616,182.4010346236851,211.6476232339528,206.71112097943106,18.14065232743936,182.4010346236851,227.3860037256641,216.36544800541958,18.691308417415556,182.4010346236851,250.87504591584013,164.48187999220784,61.51823292416757,70.97768169044062,250.87504591584013,186.43707084273927,182.4010346236851,213.78954675753036,224.0930330916576,197.57095443462467,213.3220722327887,25.210552391213525,29.246588610267708,0.1352228517496865
2025-07-03 19:00:00,183.7284019294235,38.75547000566679,23.773347451996173,False,19,3,7,3,184,27,0,1,evening,-0.9659258262890684,0.2588190451025203,-0.02581844022713239,-0.9996666485105112,193.93769866870517,15.396924787130821,183.7284019294235,211.6476232339528,199.43485401339095,16.9027013635083,182.4010346236851,218.6054466930147,212.12687186292365,19.909849793670812,182.4010346236851,250.87504591584013,165.54354219638563,61.625750279386175,70.97768169044062,250.87504591584013,211.6476232339528,186.43707084273927,182.4010346236851,227.3860037256641,234.59131563937447,158.24850902915614,-27.919221304529287,-2.708668913315762,-0.13191370107505396
