timestamp,flow_rate,pressure,temperature,is_leak,hour,day,month,day_of_week,day_of_year,week_of_year,is_weekend,is_peak_hour,time_of_day,hour_sin,hour_cos,day_sin,day_cos,flow_rate_rolling_mean_3h,flow_rate_rolling_std_3h,flow_rate_rolling_min_3h,flow_rate_rolling_max_3h,flow_rate_rolling_mean_6h,flow_rate_rolling_std_6h,flow_rate_rolling_min_6h,flow_rate_rolling_max_6h,flow_rate_rolling_mean_12h,flow_rate_rolling_std_12h,flow_rate_rolling_min_12h,flow_rate_rolling_max_12h,flow_rate_rolling_mean_24h,flow_rate_rolling_std_24h,flow_rate_rolling_min_24h,flow_rate_rolling_max_24h,flow_rate_lag_1h,flow_rate_lag_2h,flow_rate_lag_3h,flow_rate_lag_6h,flow_rate_lag_12h,flow_rate_lag_24h,flow_rate_diff_1h,flow_rate_diff_2h,flow_rate_pct_change,zscore,zscore_anomaly,zscore_score,rolling_deviation,rolling_anomaly,rolling_score,night_anomaly,night_score,if_anomaly,if_score,leak_probability,is_leak_detected
2025-07-02 10:00:00,208.9991970974932,40.351146956317024,28.327139938470047,False,10,2,7,2,183,27,0,0,morning,0.4999999999999999,-0.8660254037844387,-0.008606996888688,-0.9999629591162656,229.01845077336063,25.702668748361106,208.9991970974932,258.003042498849,207.39639400575695,37.78052754951491,143.11149634718552,258.003042498849,144.4567090152358,71.4434600876521,64.58190000588797,258.003042498849,161.72108730102738,62.225868417046094,64.58190000588797,258.003042498849,220.05311272373967,258.003042498849,218.94488614652303,108.19778895178877,95.63585600402637,206.37764376772577,-11.053915626246464,-49.00384540135582,-0.0502329437172007,1.2423893280698053,0,41.41297760232685,0.8163189211192585,0,40.815946055962925,0,0.0,0,31.04067557114475,30.87681221171588,0
2025-07-02 11:00:00,235.61873082351343,36.067073165625935,25.051055980725177,False,11,2,7,2,183,27,0,0,morning,0.258819045102521,-0.9659258262890682,-0.008606996888688,-0.9999629591162656,221.5570135482488,13.37333848428088,208.9991970974932,235.61873082351343,222.8142664184783,21.79233259506865,195.2666292207514,258.003042498849,158.37640022270918,71.58870099251911,64.58190000588797,258.003042498849,161.68508000498306,62.18096003249611,64.58190000588797,258.003042498849,208.9991970974932,220.05311272373967,258.003042498849,143.11149634718552,68.58243633383277,236.48290592857737,26.619533726020222,15.565618099773758,0.1273666793734276,1.7203149112859961,0,57.34383037619987,1.0789737549491525,0,53.948687747457626,0,0.0,0,38.30956506357946,41.04966844981314,0
2025-07-02 12:00:00,218.9810410058593,42.97172524161258,26.15502646303659,False,12,2,7,2,183,27,0,0,morning,1.2246467991473532e-16,-1.0,-0.008606996888688,-0.9999629591162656,221.19965630895533,13.447735286843937,208.9991970974932,235.61873082351343,226.7666683826629,17.530665782210786,208.9991970974932,258.003042498849,171.24299530604011,66.9214506939632,74.3562764590674,258.003042498849,161.82551079884362,62.31171022893823,64.58190000588797,258.003042498849,235.61873082351343,208.9991970974932,220.05311272373967,195.2666292207514,64.58190000588797,215.61070195320536,-16.63768981765412,9.981843908366102,-0.0706127639322372,1.4216027816403942,0,47.38675938801314,0.792705418574609,0,39.63527092873045,0,0.0,0,26.955814558546777,31.49777200673243,0
2025-07-02 13:00:00,225.273462898529,38.88656697806484,24.26980699870177,False,13,2,7,2,183,27,0,0,afternoon,-0.2588190451025208,-0.9659258262890684,-0.008606996888688,-0.9999629591162656,226.62441157596723,8.40071290807622,218.9810410058593,235.61873082351343,227.821431174664,17.152232809881035,208.9991970974932,258.003042498849,183.81942750932856,60.97506313582311,76.65793830655706,258.003042498849,162.0927641330065,62.58013930154905,64.58190000588797,258.003042498849,218.9810410058593,235.61873082351343,208.9991970974932,218.94488614652303,74.3562764590674,218.85938287862012,6.292421892669694,-10.345267924984428,0.0287350076690033,1.5345765637452582,0,51.15255212484195,0.8277720730743483,0,41.38860365371742,0,0.0,0,28.627048550376553,33.48775644364312,0
2025-07-02 14:00:00,227.0397325224968,37.45542042457329,27.64170307994733,False,14,2,7,2,183,27,0,0,afternoon,-0.4999999999999997,-0.8660254037844388,-0.008606996888688,-0.9999629591162656,223.7647454756284,4.235894053998596,218.9810410058593,227.0397325224968,222.66087951193856,8.954206628154928,208.9991970974932,235.61873082351343,196.35124369399023,51.6961353955941,96.7258040911535,258.003042498849,162.68232447754178,63.1436171527331,64.58190000588797,258.003042498849,225.273462898529,218.9810410058593,235.61873082351343,258.003042498849,76.65793830655706,212.8902842536505,1.766269623967787,8.05869151663748,0.007840557876821,1.5662880673666273,0,52.209602245554244,0.8054819199105661,0,40.274095995528306,0,0.0,0,36.85857595800641,35.116824663926046,0
2025-07-02 15:00:00,231.6045826971062,41.69941924788996,26.47757577466774,False,15,2,7,2,183,27,0,0,afternoon,-0.7071067811865471,-0.7071067811865479,-0.008606996888688,-0.9999629591162656,227.972592706044,3.267023196660232,225.273462898529,231.6045826971062,224.58612450749968,9.506198514481136,208.9991970974932,235.61873082351343,207.59114191115293,41.77748470915402,108.19778895178877,258.003042498849,163.3407815044475,63.80060313246226,64.58190000588797,258.003042498849,227.0397325224968,225.273462898529,218.9810410058593,220.05311272373967,96.7258040911535,215.8016140513683,4.564850174609404,6.331119798577191,0.0201059529267948,1.6482451258353934,0,54.941504194513115,0.82510575423973,0,41.2552877119865,0,0.0,0,32.829983310075185,35.42503423396492,0
2025-07-02 16:00:00,177.30342700944902,39.67345881027472,26.14921172213541,False,16,2,7,2,183,27,0,0,afternoon,-0.8660254037844385,-0.5000000000000004,-0.008606996888688,-0.9999629591162656,211.9825807430173,30.11963216967472,177.30342700944902,231.6045826971062,219.3034961594923,21.340586936689157,177.30342700944902,235.61873082351343,213.3499450826246,29.907861247973983,143.11149634718552,258.003042498849,162.660103455016,63.549946579043066,64.58190000588797,258.003042498849,231.6045826971062,227.0397325224968,225.273462898529,208.9991970974932,108.19778895178877,193.6397001958058,-54.30115568765717,-49.73630551304777,-0.2344563093497702,0.6733252880784646,0,22.444176269282153,0.029724031553951175,0,1.4862015776975588,0,0.0,0,41.327863973534726,15.444686148800859,0
2025-07-02 17:00:00,182.58237919588723,44.25009846010168,23.485227195060386,False,17,2,7,2,183,27,0,0,afternoon,-0.9659258262890684,-0.2588190451025206,-0.008606996888688,-0.9999629591162656,197.1634629674808,29.943444695282917,177.30342700944902,231.6045826971062,210.4641042215546,24.043908600432445,177.30342700944902,231.6045826971062,216.6391853200164,22.808802173465622,177.30342700944902,258.003042498849,163.31372163386737,63.67594804148607,64.58190000588797,258.003042498849,177.30342700944902,231.6045826971062,227.0397325224968,235.61873082351343,143.11149634718552,166.8955429034542,5.278952186438204,-49.02220350121897,0.029773548517801,0.7681032931495195,0,25.603443104983985,0.10655751691702241,0,5.32787584585112,0,0.0,0,28.463804698426344,14.9721566249358,0
2025-07-02 18:00:00,213.3220722327887,43.255395151095925,26.382932160873214,False,18,2,7,2,183,27,0,1,afternoon,-1.0,-1.8369701987210294e-16,-0.008606996888688,-0.9999629591162656,191.0692928127083,19.45138755939377,177.30342700944902,213.3220722327887,209.5209427593761,23.752221587180887,177.30342700944902,231.6045826971062,218.1438055710196,21.84596181176424,177.30342700944902,258.003042498849,164.09315915761456,64.1881930841856,64.58190000588797,258.003042498849,182.58237919588723,177.30342700944902,231.6045826971062,218.9810410058593,195.2666292207514,194.6155716628555,30.739693036901485,36.01864522333969,0.1683606773681143,1.3200019805479128,0,44.00006601826376,0.5651057645414536,0,28.25528822707268,0,0.0,0,49.463759941914574,31.569358261983847,0
2025-07-02 19:00:00,158.24850902915614,48.063361285564405,23.2725653944097,False,19,2,7,2,183,27,0,1,evening,-0.9659258262890684,0.2588190451025203,-0.008606996888688,-0.9999629591162656,184.717653485944,27.5988022965936,158.24850902915614,213.3220722327887,198.35011711448067,29.84237473119777,158.24850902915614,231.6045826971062,213.0857741445723,27.84618001729216,158.24850902915614,258.003042498849,163.33984238346005,64.14443661810306,64.58190000588797,258.003042498849,213.3220722327887,182.58237919588723,177.30342700944902,225.273462898529,218.94488614652303,176.3281116088647,-55.073563203632574,-24.33387016673109,-0.2581709554346223,0.33121438250815566,0,11.040479416938522,0.30083179723280545,0,15.041589861640272,0,0.0,0,48.66713784855643,17.558048353284924,0
2025-07-02 20:00:00,152.38760118142676,46.11896272173816,23.178647851154373,False,20,2,7,2,183,27,0,1,evening,-0.8660254037844386,0.5000000000000001,-0.008606996888688,-0.9999629591162656,174.65272748112386,33.61660642959407,152.38760118142676,213.3220722327887,185.90809522430237,31.0273171071185,152.38760118142676,231.6045826971062,204.28448736812047,29.02453910793343,152.38760118142676,235.61873082351343,164.8122962214312,63.43731891122866,64.58190000588797,258.003042498849,158.24850902915614,213.3220722327887,182.58237919588723,227.0397325224968,258.003042498849,117.04870907011906,-5.860907847729379,-60.93447105136195,-0.0370361015322396,0.22598797884037095,0,7.5329326280123645,0.38558534162734015,0,19.279267081367006,0,0.0,0,35.83394140713898,15.210448194241607,0
2025-07-02 21:00:00,94.72924317654896,45.09499455229598,23.282309461182244,False,21,2,7,2,183,27,0,0,evening,-0.7071067811865477,0.7071067811865474,-0.008606996888688,-0.9999629591162656,135.1217844623773,35.103498455928936,94.72924317654896,158.24850902915614,163.0955386375428,39.79047549245362,94.72924317654896,213.3220722327887,193.84083157252124,42.33151115406398,94.72924317654896,235.61873082351343,164.42529774831738,63.85130343937188,64.58190000588797,258.003042498849,152.38760118142676,158.24850902915614,213.3220722327887,231.6045826971062,220.05311272373967,104.0172065312808,-57.6583580048778,-63.51926585260718,-0.3783664652364465,0.8092068769520558,0,26.973562565068526,1.2613675760588374,0,63.06837880294187,0,0.0,0,34.59978243456604,33.93253889731633,0
2025-07-02 22:00:00,79.80800274373759,49.53305578726305,27.33269397248639,False,22,2,7,2,183,27,0,0,evening,-0.5000000000000004,0.8660254037844384,-0.008606996888688,-0.9999629591162656,108.97494903390444,38.32955294384187,79.80800274373759,152.38760118142676,146.84630125992425,51.12168414816928,79.80800274373759,213.3220722327887,183.07489870970824,53.167292990128594,79.80800274373759,235.61873082351343,163.765803862472,64.66919393504841,64.58190000588797,258.003042498849,94.72924317654896,152.38760118142676,158.24850902915614,177.30342700944902,208.9991970974932,95.63585600402637,-14.921240432811372,-72.57959843768917,-0.1575146167377515,1.0771019726948372,0,35.90339908982791,1.4030472470314017,0,70.15236235157009,0,0.0,0,40.2127127980773,39.85927099203486,0
2025-07-02 23:00:00,77.98034355643902,47.80701232246418,30.35426836429236,False,23,2,7,2,183,27,0,0,evening,-0.2588190451025215,0.965925826289068,-0.008606996888688,-0.9999629591162656,84.17252982557518,9.187939491921291,77.98034355643902,94.72924317654896,129.41262865334954,54.23834099892712,77.98034355643902,213.3220722327887,169.93836643745206,58.23741452089137,77.98034355643902,231.6045826971062,164.1573833300806,64.09368093899532,64.58190000588797,258.003042498849,79.80800274373759,94.72924317654896,152.38760118142676,182.58237919588723,235.61873082351343,68.58243633383277,-1.8276591872985648,-16.74889962010994,-0.0229007007375833,1.1099156610186216,0,36.99718870062072,1.3445481234119967,0,67.22740617059983,0,0.0,0,43.35220336274011,39.93781913391419,0
2025-07-03 00:00:00,75.89521531447022,46.13376656502764,24.82577572666872,False,0,3,7,3,184,27,0,0,night,0.0,1.0,-0.0258184402271323,-0.9996666485105112,77.89452053821562,1.9578050361331685,75.89521531447022,79.80800274373759,106.50815250029645,38.43076063045897,75.89521531447022,158.24850902915614,158.0145476298363,61.82112160072987,75.89521531447022,231.6045826971062,164.6287714679382,63.36697775177362,74.3562764590674,258.003042498849,77.98034355643902,79.80800274373759,94.72924317654896,213.3220722327887,218.9810410058593,64.58190000588797,-2.0851282419688038,-3.912787429267368,-0.0267391517768791,1.1473519339969642,0,38.24506446656547,1.400312243085825,0,70.01561215429125,0,60.951002143012204,0,30.5944065571078,50.787284726281015,0
2025-07-03 01:00:00,70.97768169044062,48.28072755950042,26.16981658591286,False,1,3,7,3,184,27,0,0,night,0.2588190451025207,0.9659258262890684,-0.0258184402271323,-0.9996666485105112,74.95108018711663,3.5955335704749167,70.97768169044062,77.98034355643902,91.96301461051053,30.66137784907048,70.97768169044062,152.38760118142676,145.1565658624956,62.601251689181325,70.97768169044062,231.6045826971062,164.4879966859121,63.5796407926793,70.97768169044062,258.003042498849,75.89521531447022,77.98034355643902,79.80800274373759,158.24850902915614,225.273462898529,74.3562764590674,-4.917533624029602,-7.002661865998405,-0.0647937238685456,1.235641050907839,0,41.1880350302613,1.470758757974607,0,73.53793789873035,0,57.001759740646726,0,26.884368800702376,51.19501758696732,0
2025-07-03 02:00:00,85.03354153813099,48.02983618512283,23.836891133039337,False,2,3,7,3,184,27,0,0,night,0.4999999999999999,0.8660254037844387,-0.0258184402271323,-0.9996666485105112,77.30214618101394,7.132768737447697,70.97768169044062,85.03354153813099,80.73733800329457,8.26308055235151,70.97768169044062,94.72924317654896,133.32271661379846,59.03583584933234,70.97768169044062,231.6045826971062,164.83698015389433,63.097748522275936,70.97768169044062,258.003042498849,70.97768169044062,75.89521531447022,77.98034355643902,152.38760118142676,227.0397325224968,76.65793830655706,14.055859847690373,9.13832622366077,0.1980321068951374,0.9832829486039641,0,32.776098286798806,1.264758873651898,0,63.2379436825949,0,68.28993831881742,0,20.209437549672792,46.50408776451616,0
2025-07-03 03:00:00,100.71950455392655,46.12447991610261,26.454613186375617,False,3,3,7,3,184,27,0,0,night,0.7071067811865476,0.7071067811865476,-0.0258184402271323,-0.9996666485105112,85.57690926083274,14.87835485436161,70.97768169044062,100.71950455392655,81.73571489952417,10.38196062592757,70.97768169044062,100.71950455392655,122.41562676853349,50.734243400662216,70.97768169044062,213.3220722327887,165.00338433984322,62.91531533374911,70.97768169044062,258.003042498849,85.03354153813099,70.97768169044062,75.89521531447022,94.72924317654896,231.6045826971062,96.7258040911535,15.685963015795563,29.741822863485936,0.1844679491417116,0.7016580674249316,0,23.388602247497722,1.0217524687455697,0,51.08762343727848,0,80.88724318750366,0,14.816040774016592,41.48352449773691,0
2025-07-03 04:00:00,111.57293175630514,43.18413707604878,26.00196547493069,False,4,3,7,3,184,27,0,0,night,0.8660254037844386,0.5000000000000001,-0.0258184402271323,-0.9996666485105112,99.10865928278754,13.342822982929713,85.03354153813099,111.57293175630514,87.0298697349521,15.85749359303452,70.97768169044062,111.57293175630514,116.93808549743817,47.72882672608676,70.97768169044062,213.3220722327887,165.14401529003138,62.78646064513387,70.97768169044062,258.003042498849,100.71950455392655,85.03354153813099,70.97768169044062,79.80800274373759,177.30342700944902,108.19778895178877,10.853427202378583,26.539390218174148,0.1077589415321986,0.5067962573354142,0,16.89320857784714,0.8532266690948038,0,42.66133345474019,0,89.60356689684659,0,16.539190108871193,39.09491401091975,0
2025-07-03 05:00:00,146.25621477274663,45.361815416700665,22.45587500206743,False,5,3,7,3,184,27,0,0,night,0.9659258262890684,0.2588190451025207,-0.0258184402271323,-0.9996666485105112,119.51621702765944,23.78486556751554,100.71950455392655,146.25621477274663,98.4091816043367,27.95079285466391,70.97768169044062,146.25621477274663,113.91090512884313,44.20907297290942,70.97768169044062,213.3220722327887,165.27504522442976,62.74174700380317,70.97768169044062,258.003042498849,111.57293175630514,100.71950455392655,85.03354153813099,77.98034355643902,182.58237919588723,143.11149634718552,34.68328301644149,45.53671021882008,0.3108575034327847,0.1159054185877132,0,3.863513952923773,0.30312879473058824,0,15.156439736529412,1,100.0,0,18.63207643782787,29.43240139440153,0
2025-07-03 06:00:00,197.57095443462467,44.30380585737348,22.82379940487512,False,6,3,7,3,184,27,0,1,night,1.0,6.123233995736766e-17,-0.0258184402271323,-0.9996666485105112,151.8000336545588,43.2662157114641,111.57293175630514,197.57095443462467,118.68847145769575,46.40024792396427,70.97768169044062,197.57095443462467,112.59831197899612,41.114709113005055,70.97768169044062,197.57095443462467,165.3710587750078,62.79138205466813,70.97768169044062,258.003042498849,146.25621477274663,111.57293175630514,100.71950455392655,75.89521531447022,213.3220722327887,195.2666292207514,51.31473966187804,85.99802267831953,0.3508551054846527,1.0372073141396092,0,34.57357713798697,0.5128075556415532,0,25.64037778207766,0,0.0,0,33.941189814354,24.85242443889019,0
2025-07-03 07:00:00,234.59131563937447,42.315540019657256,25.76938749955309,False,7,3,7,3,184,27,0,1,morning,0.9659258262890684,-0.2588190451025206,-0.0258184402271323,-0.9996666485105112,192.8061616155819,44.35989122208966,146.25621477274663,234.59131563937447,145.95741044918472,59.09398389664512,85.03354153813099,234.59131563937447,118.96021252984764,53.00710026869708,70.97768169044062,234.59131563937447,166.02299333720995,63.44957419964929,70.97768169044062,258.003042498849,197.57095443462467,146.25621477274663,111.57293175630514,70.97768169044062,158.24850902915614,218.94488614652303,37.02036120474981,88.33510086662784,0.1873775490465612,1.7018687579409129,0,56.72895859803043,1.0806742533170413,0,54.033712665852065,0,0.0,0,43.55851292414541,41.940503963993834,0
2025-07-03 08:00:00,250.87504591584013,51.51444217617216,27.403578253672844,False,8,3,7,3,184,27,0,1,morning,0.8660254037844387,-0.4999999999999998,-0.0258184402271323,-0.9996666485105112,227.6791053299464,27.31603065382605,197.57095443462467,250.87504591584013,173.59766117880292,63.51784997987662,100.71950455392655,250.87504591584013,127.16749959104874,64.93570084894728,70.97768169044062,250.87504591584013,165.72599347958462,63.01550502429686,70.97768169044062,250.87504591584013,234.59131563937447,197.57095443462467,146.25621477274663,85.03354153813099,152.38760118142676,258.003042498849,16.28373027646566,53.304091481215465,0.0694131845080652,1.9942259182659188,0,66.47419727553063,1.3512396838236067,0,67.56198419118033,0,0.0,1,62.286722839934484,52.66819900800019,0
2025-07-03 09:00:00,215.3839130865227,40.78499661175283,26.259754038715208,False,9,3,7,3,184,27,0,0,morning,0.7071067811865476,-0.7071067811865475,-0.0258184402271323,-0.9996666485105112,233.61675821391245,17.76562548881126,215.3839130865227,250.87504591584013,192.70839593423565,53.69568021439149,111.57293175630514,250.87504591584013,137.2220554168799,68.68893235496743,70.97768169044062,250.87504591584013,165.53144349470057,62.84747021692483,70.97768169044062,250.87504591584013,250.87504591584013,234.59131563937447,197.57095443462467,100.71950455392655,94.72924317654896,220.05311272373967,-35.49113282931742,-19.20740255285176,-0.1414693625655517,1.3570201530922565,0,45.23400510307522,0.7932295226286983,0,39.66147613143492,0,0.0,0,33.22275445806968,32.11319526196698,0
2025-07-03 10:00:00,210.4214761486008,41.26847037234993,24.66254331364944,False,10,3,7,3,184,27,0,0,morning,0.4999999999999999,-0.8660254037844387,-0.0258184402271323,-0.9996666485105112,225.5601450503212,22.06330889653673,210.4214761486008,250.87504591584013,209.1831533329516,36.10654855746809,146.25621477274663,250.87504591584013,148.10651153395182,69.11123368773622,70.97768169044062,250.87504591584013,165.59070512183004,62.8908954954915,70.97768169044062,250.87504591584013,215.3839130865227,250.87504591584013,234.59131563937447,111.57293175630514,79.80800274373759,208.9991970974932,-4.962436937921922,-40.453569767239344,-0.0230399609089116,1.2679248446567213,0,42.26416148855738,0.7128340272583733,0,35.64170136291867,0,0.0,0,18.982330489887932,27.1682249534204,0
2025-07-03 11:00:00,220.75386630645264,43.52108725580091,21.51638385534937,False,11,3,7,3,184,27,0,0,morning,0.258819045102521,-0.9659258262890682,-0.0258184402271323,-0.9996666485105112,215.51975184719203,5.167534297921145,210.4214761486008,220.75386630645264,221.59942858856925,18.80166321621452,197.57095443462467,250.87504591584013,160.00430509645295,68.22506714784681,70.97768169044062,250.87504591584013,164.9713357669525,62.24109227687679,70.97768169044062,250.87504591584013,210.4214761486008,215.3839130865227,250.87504591584013,146.25621477274663,77.98034355643902,235.61873082351343,10.332390157851847,5.369953219929926,0.0491033061214485,1.4534319855042575,0,48.44773285014192,0.896233141203898,0,44.8116570601949,0,0.0,0,25.710092957051558,33.119835564511355,0
